"x"
3.40679849877455e-08
3.28300223173099e-08
3.16955161712882e-08
3.06537896098821e-08
2.96955009178646e-08
2.88124487363043e-08
2.79974050780784e-08
2.72439817939157e-08
2.65465122644156e-08
2.58999588548264e-08
2.52998265450833e-08
2.47420987983017e-08
2.42231720922031e-08
2.37398125035598e-08
2.3289103383829e-08
2.28684183059259e-08
2.24753758416791e-08
2.21078272397198e-08
2.17638128533958e-08
2.14415659390661e-08
2.11394651576736e-08
2.08560609866194e-08
2.05900194402425e-08
2.03401904941874e-08
2.01055479617202e-08
1.98853632571364e-08
1.88466400583498e-08
1.78225204355249e-08
1.68181588307558e-08
1.58325559069351e-08
1.4870802022194e-08
1.39326253786099e-08
1.30228952556791e-08
1.21418766325448e-08
1.12940107735909e-08
1.04798309184975e-08
9.70311120241899e-09
8.96433919983171e-09
8.26638794652489e-09
7.60939361550278e-09
6.9951497957503e-09
6.42320590371696e-09
5.89420197678431e-09
5.40698650264973e-09
4.96110421613199e-09
4.5547301501038e-09
4.18649880513084e-09
3.85406294873564e-09
3.55541977811538e-09
3.28792603395469e-09
3.04924422735026e-09
2.83667626503186e-09
2.64782551698357e-09
2.48014437258044e-09
2.33138686390434e-09
2.19929640762416e-09
2.0819074753772e-09
1.97732479934465e-09
1.88391943215351e-09
1.80016873219088e-09
1.72478102901324e-09
1.65657744708228e-09
1.59456999663866e-09
1.53787334988645e-09
1.48575356055398e-09
1.43756195091061e-09
1.39276584415431e-09
1.35089904675078e-09
1.31158180349202e-09
1.27448378630679e-09
1.23933766098587e-09
1.20591146444092e-09
1.17401836596938e-09
1.1434960401333e-09
1.11421410297215e-09
1.08605865702299e-09
1.058938237559e-09
1.03277215780775e-09
1.00749543599134e-09
9.83049922659835e-10
9.59388479725184e-10
9.36468143611982e-10
9.14253720450893e-10
8.92712443155922e-10
8.71817089980874e-10
8.51541744524465e-10
8.31864514053008e-10
8.12764111147171e-10
7.94222230669301e-10
7.76220750631698e-10
7.58743815770062e-10
7.4177551146561e-10
7.25301694269582e-10
7.09308032658341e-10
6.93781618967178e-10
6.78709299089219e-10
6.64079095406375e-10
6.49878767669739e-10
6.36097072345916e-10
6.22722511277182e-10
6.09744449250434e-10
5.97152017352118e-10
5.84935107440179e-10
5.73083404587544e-10
5.61587274443128e-10
5.50436904639751e-10
5.39623098721305e-10
5.29136510460498e-10
5.18968356061903e-10
5.0910972839752e-10
4.9955223752484e-10
4.90287394187307e-10
4.81307187271943e-10
4.72603527734513e-10
4.64168770424111e-10
4.55995211018911e-10
4.48075558632272e-10
4.40402479481911e-10
4.32969025834151e-10
4.25768221048445e-10
4.18793449687803e-10
4.12038079332679e-10
4.05495816065555e-10
3.99160359069811e-10
3.93025725167453e-10
3.87085932737986e-10
3.8133529853497e-10
3.75768147897377e-10
3.70379086681288e-10
3.65162735107546e-10
3.6011397730939e-10
3.55227716477358e-10
3.50499104233218e-10
3.45923315005881e-10
3.41495757190087e-10
3.37211864922489e-10
3.33067292764277e-10
3.2905772325098e-10
3.2517904664677e-10
3.21427182819512e-10
3.177982474469e-10
3.14288386923797e-10
3.10893932253377e-10
3.07611245830194e-10
3.04436864120109e-10
3.01367355282451e-10
2.98399451628365e-10
2.95529917151251e-10
2.92755670652348e-10
2.90073662342024e-10
2.87480988432166e-10
2.84974776053673e-10
2.82552290035962e-10
2.80210825459474e-10
2.77947807272255e-10
2.75760689861619e-10
2.7364705009498e-10
2.7160449335306e-10
2.69630740526289e-10
2.67723540003863e-10
2.65880749107054e-10
2.64100251574885e-10
2.62380033871106e-10
2.60718107748688e-10
2.59112581827236e-10
2.57561588855955e-10
2.56063352922234e-10
2.54616121066174e-10
2.53218226448998e-10
2.51868024002312e-10
2.50563949855933e-10
2.49304460732205e-10
2.48088089906807e-10
2.46913390082912e-10
2.45778986134915e-10
2.44683521219356e-10
2.4261090308198e-10
2.40747810976847e-10
2.39059426053391e-10
2.37521874216997e-10
2.36116873190516e-10
2.34829292013984e-10
2.33646239914297e-10
2.32556515228192e-10
2.3155033503764e-10
2.30619109766758e-10
2.2975528935118e-10
2.28952222651505e-10
2.28204045249796e-10
2.27505578093375e-10
2.2685224203172e-10
2.26239981940052e-10
2.25665201455752e-10
2.25124705598369e-10
2.24615651027559e-10
2.24135502510822e-10
2.23681995060073e-10
2.23253100860148e-10
2.22847000458327e-10
2.22462057616653e-10
2.22096797383433e-10
2.21749886952057e-10
2.21420118956734e-10
2.21106396884767e-10
2.20807722334979e-10
2.20523183881686e-10
2.20251947337761e-10
2.19993247235121e-10
2.19746379365818e-10
2.19510694246308e-10
2.19285591386037e-10
2.19070514256381e-10
2.18864945869897e-10
2.18668404891299e-10
2.18480442212027e-10
2.1830063792892e-10
2.18128598675501e-10
2.1796395526088e-10
2.17806360577331e-10
2.17655487742515e-10
2.17511028446873e-10
2.17372691480524e-10
2.17240201417249e-10
2.17113297436254e-10
2.16991732264666e-10
2.16875271226166e-10
2.16763691382858e-10
2.16656780759262e-10
2.16554337638722e-10
2.1645616992368e-10
2.16362094552552e-10
2.16271936966663e-10
2.16185530621638e-10
2.16102716538384e-10
2.16023342889277e-10
2.15947264615917e-10
2.15874343075028e-10
2.15804445709712e-10
2.15737445743497e-10
2.15673221894923e-10
2.15611658110768e-10
2.15552643316124e-10
2.15496071179845e-10
2.15441839894005e-10
2.15389851966156e-10
2.15340014023367e-10
2.15292236627056e-10
2.15246434097801e-10
2.15202524349397e-10
2.1516042873142e-10
2.15120071879797e-10
2.15081381574728e-10
2.15044288605549e-10
2.15008726642082e-10
2.14974632112009e-10
2.1494194408399e-10
2.14910604156119e-10
2.14880556349445e-10
2.14851747006292e-10
2.14824124693055e-10
2.14797640107324e-10
2.14772245989017e-10
2.14747897035412e-10
2.14724549819786e-10
2.14702162713594e-10
2.14680695811908e-10
2.14660110862068e-10
2.14640371195286e-10
2.14621441661173e-10
2.14603288564991e-10
2.14585879607512e-10
2.14569183827419e-10
2.14553171546041e-10
2.14537814314461e-10
2.14523084862741e-10
2.14508957051288e-10
2.14495405824199e-10
2.14482407164577e-10
2.14469938051627e-10
2.14457976419572e-10
2.14446501118229e-10
2.14435491875215e-10
2.14424929259705e-10
2.14414794647688e-10
2.14405070188643e-10
2.14395738773586e-10
2.1438678400441e-10
2.14378190164531e-10
2.14369942190716e-10
2.14362025646024e-10
2.14354426693951e-10
2.14347132073543e-10
2.14340129075612e-10
2.14333405519864e-10
2.14326949733027e-10
2.14320750527818e-10
2.14314797182842e-10
2.14309079423235e-10
2.1430358740221e-10
2.14298311683259e-10
2.14293243223162e-10
2.14288373355657e-10
2.14283693775795e-10
2.14279196524953e-10
2.14274873976434e-10
2.1427071882169e-10
2.14266724057118e-10
2.14262882971364e-10
2.14259189133183e-10
2.14255636379801e-10
2.14252218805745e-10
2.14248930752135e-10
2.14245766796435e-10
2.1424272174261e-10
2.14239790611692e-10
2.14236968632753e-10
2.14234251234243e-10
2.14231634035674e-10
2.14229112839665e-10
2.14226683624313e-10
2.14224342535887e-10
2.14222085881804e-10
2.14219910123912e-10
2.14217811872062e-10
2.14215787877918e-10
2.14213835029053e-10
2.14211950343277e-10
2.14210130963192e-10
2.14208374151002e-10
2.14206677283493e-10
2.14205037847274e-10
2.1420345343418e-10
2.14201921736873e-10
2.14200440544638e-10
2.14199007739349e-10
2.14197621291581e-10
2.14196279256931e-10
2.14194979772432e-10
2.14193721053182e-10
2.1419250138905e-10
2.14191319141581e-10
2.14190172740964e-10
2.14189060683189e-10
2.14187981527271e-10
2.14186933892643e-10
2.14185916456598e-10
2.14184927951888e-10
2.14183967164386e-10
2.14183032930882e-10
2.14182124136932e-10
2.14181239714838e-10
2.14180378641666e-10
2.14179539937402e-10
2.14178722663119e-10
2.14177925919279e-10
2.14177148844089e-10
2.14176390611896e-10
2.14175650431696e-10
2.14174927545662e-10
2.14174221227779e-10
2.14173530782486e-10
2.14172855543413e-10
2.14172194872153e-10
2.14171548157098e-10
2.14170914812303e-10
2.14170294276416e-10
2.14169686011652e-10
2.14169089502803e-10
2.14168504256274e-10
2.14167929799206e-10
2.14167365678593e-10
2.14166811460432e-10
2.14166266728958e-10
2.14165731085856e-10
2.1416520414954e-10
2.14164685554443e-10
2.14163908705642e-10
2.14163148036996e-10
2.14162402324087e-10
2.14161670480989e-10
2.14160951545786e-10
2.14160244656746e-10
2.14159549044133e-10
2.14158864011523e-10
2.14158188932116e-10
2.14157523233462e-10
2.14156866397033e-10
2.14156217945184e-10
2.14155577443156e-10
2.14154944487397e-10
2.14154318709481e-10
2.14153699765155e-10
2.14153087339895e-10
2.14152481138084e-10
2.14151880890176e-10
2.14151286341508e-10
2.141506972611e-10
2.14150113429658e-10
2.14149534650211e-10
2.14148960734809e-10
2.1414839151729e-10
2.14147826838177e-10
2.14147266560012e-10
2.1414671054977e-10
2.14146158697479e-10
2.14145610895283e-10
2.14145067060172e-10
2.14144527108767e-10
2.14143990985221e-10
2.14143458630443e-10
2.14142930016583e-10
2.14142405109146e-10
2.14141883909791e-10
2.14141366409364e-10
2.14140852641293e-10
2.14140342622943e-10
2.14139836422577e-10
2.14139334085727e-10
2.14138835719466e-10
2.14138341399631e-10
2.14137851277134e-10
2.14137365460731e-10
2.14136884151467e-10
2.14136407494189e-10
2.1413593574784e-10
2.14135469097046e-10
2.14134990434106e-10
2.14134512756049e-10
2.14134036074476e-10
2.141335602781e-10
2.14133085384549e-10
2.14132611288781e-10
2.14132138013307e-10
2.14131665458326e-10
2.14131193650364e-10
2.14130722494104e-10
2.14130252019423e-10
2.14129782134884e-10
2.14129312873205e-10
2.14128844146356e-10
2.14128375989483e-10
2.14127908317588e-10
2.14127441167903e-10
2.14126974458145e-10
2.14126508227362e-10
2.14126042395726e-10
2.14125577003865e-10
2.14125111974171e-10
2.14124647348655e-10
2.14124183051751e-10
2.14123719126684e-10
2.14123255499743e-10
2.14122792215223e-10
2.14122329201123e-10
2.1412186650266e-10
2.14121404049431e-10
2.1412094188746e-10
2.1412047994781e-10
2.14120018277212e-10
2.14119556808083e-10
2.14119095587778e-10
2.1411863454997e-10
2.14118173742549e-10
2.14117713100361e-10
2.14117252671748e-10
2.14116792392654e-10
2.14116332311813e-10
2.141158723662e-10
2.14115412604858e-10
2.1411495296573e-10
2.14114493498132e-10
2.14114034140904e-10
2.14113574943575e-10
2.1411311584584e-10
2.14112656897407e-10
2.14112198038756e-10
2.14111739319727e-10
2.14111280681562e-10
2.14110822174187e-10
2.14110363739553e-10
2.14109905427657e-10
2.14109447181118e-10
2.1410898904995e-10
2.14108530977432e-10
2.14108073013572e-10
2.14107615102235e-10
2.14107157293434e-10
2.14106699531613e-10
2.14106241866716e-10
2.14105784243748e-10
2.14105326712587e-10
2.14104869218766e-10
2.14104411812081e-10
2.14103954438562e-10
2.14103497147904e-10
2.14103039886627e-10
2.14102582704303e-10
2.14102125547922e-10
2.14101668466917e-10
2.14101211408731e-10
2.14100754422655e-10
2.1410029745656e-10
2.14099840559587e-10
2.14099383680023e-10
2.1409892686684e-10
2.14098470068737e-10
2.14098013334506e-10
2.14097556613239e-10
2.14097099953548e-10
2.14096643304902e-10
2.14096186715733e-10
2.14095730135868e-10
2.14095273613549e-10
2.14094817098967e-10
2.1409436064016e-10
2.14093904187668e-10
2.14093447789316e-10
2.14092991396007e-10
2.14092535055344e-10
2.14092078718563e-10
2.1409162243305e-10
2.1409116615037e-10
2.14090709917702e-10
2.14090253686924e-10
2.14089797504993e-10
2.14089341324108e-10
2.14088885190992e-10
2.14088429058155e-10
2.14087972972107e-10
2.14087516885654e-10
2.14087060845071e-10
2.14086604803474e-10
2.14086148806904e-10
2.14085692808766e-10
2.14085236854879e-10
2.14084780898933e-10
2.14084324986518e-10
2.14083869071608e-10
2.14083413199549e-10
2.14082957324613e-10
2.14082501491911e-10
2.14082045655983e-10
2.14081589861718e-10
2.14081134063918e-10
2.14080678307241e-10
2.1408022254677e-10
2.14079766826913e-10
2.14079311103031e-10
2.14078855419301e-10
2.1407839973134e-10
2.14077944083095e-10
2.14077488430435e-10
2.14077032817086e-10
2.14076577199177e-10
2.14076121620192e-10
2.14075666036521e-10
2.14075210491409e-10
2.14074754941507e-10
2.14074299429823e-10
2.14073843913265e-10
2.14073388434604e-10
2.14072932950997e-10
2.1407247750498e-10
2.14072022053965e-10
2.14071566640261e-10
2.1407111122151e-10
2.140706558398e-10
2.14070200453014e-10
2.14069745103011e-10
2.14069289747924e-10
2.14068834429366e-10
2.14068379105713e-10
2.14067923818371e-10
2.14067468525928e-10
2.14067013269566e-10
2.14066558008127e-10
2.1406610278255e-10
2.14065647551914e-10
2.14065192356939e-10
2.14064737156932e-10
2.14064281992385e-10
2.1406382682284e-10
2.1406337168857e-10
2.14062916549341e-10
2.14062461445196e-10
2.14062006336142e-10
2.14061551262e-10
2.14061096182992e-10
2.14060641138728e-10
2.14060186089649e-10
2.14059731075148e-10
2.14059276055889e-10
2.1405882107105e-10
2.1405836608152e-10
2.14057911126247e-10
2.1405745616634e-10
2.14057001240542e-10
2.14056546310185e-10
2.14056091413789e-10
2.14055636512894e-10
2.14055181645815e-10
2.14054726774311e-10
2.14054271936483e-10
2.14053817094302e-10
2.14053362285662e-10
2.14052907472744e-10
2.14052452693227e-10
2.14051997909512e-10
2.14051543159061e-10
2.14051088404493e-10
2.14050633683057e-10
2.14050178957583e-10
2.14049724265121e-10
2.14049269568693e-10
2.14048814905148e-10
2.14048360237722e-10
2.14047905603059e-10
2.14047450964594e-10
2.14046996358767e-10
2.14046541749222e-10
2.140460871722e-10
2.14045632591536e-10
2.14045178043275e-10
2.14044723491462e-10
2.14044268971931e-10
2.14043814448931e-10
2.14043359958104e-10
2.14042905463887e-10
2.14042451001726e-10
2.14041996536266e-10
2.14041542102744e-10
2.14041087666004e-10
2.14040633261098e-10
2.14040178853058e-10
2.14039724476741e-10
2.14039270097371e-10
2.14038815749619e-10
2.14038361398895e-10
2.14037907079678e-10
2.14037452757582e-10
2.14036998466883e-10
2.14036544173388e-10
2.14036089911182e-10
2.14035635646266e-10
2.14035181412534e-10
2.14034727176173e-10
2.14034272970899e-10
2.14033818763074e-10
2.14033364586235e-10
2.1403291040693e-10
2.14032456258505e-10
2.14032002107699e-10
2.14031547987672e-10
2.14031093865346e-10
2.14030639773695e-10
2.14030185679834e-10
2.14029731616548e-10
2.1402927755113e-10
2.14028823516189e-10
2.140283694792e-10
2.1402791547259e-10
2.14027461464013e-10
2.14027007485714e-10
2.14026553505531e-10
2.14026099555532e-10
2.14025645603728e-10
2.14025191682016e-10
2.14024737758572e-10
2.14024283865127e-10
2.14023829970036e-10
2.1402337610484e-10
2.1402292223808e-10
2.14022468401123e-10
2.14022014562688e-10
2.14021560753957e-10
2.1402110694382e-10
2.140206531633e-10
2.14020199381452e-10
2.1401974562913e-10
2.14019291875562e-10
2.1401883815142e-10
2.14018384426113e-10
2.14017930730143e-10
2.14017477033082e-10
2.1401702336527e-10
2.14016569696443e-10
2.14016116056779e-10
2.14015662416168e-10
2.14015208804634e-10
2.14014755192239e-10
2.14014301608819e-10
2.14013848024616e-10
2.14013394469305e-10
2.14012940913285e-10
2.14012487386063e-10
2.14012033858212e-10
2.14011580359074e-10
2.14011126859377e-10
2.1401067338831e-10
2.14010219916756e-10
2.14009766473743e-10
2.14009313030321e-10
2.14008859615353e-10
2.14008406200046e-10
2.14007952813112e-10
2.1400749942591e-10
2.14007046066996e-10
2.14006592707893e-10
2.14006139376985e-10
2.1400568604596e-10
2.14005232743053e-10
2.14004779440098e-10
2.14004326165175e-10
2.14003872890279e-10
2.14003419643325e-10
2.14002966396473e-10
2.14002513177487e-10
2.14002059958667e-10
2.1400160676763e-10
2.14001153576832e-10
2.14000700413737e-10
2.14000247250947e-10
2.13999794115776e-10
2.13999340980987e-10
2.13998887873734e-10
2.13998434766931e-10
2.13997981687584e-10
2.13997528608755e-10
2.13997075557298e-10
2.13996622506433e-10
2.13996169482865e-10
2.13995716459951e-10
2.13995263464253e-10
2.13994810469278e-10
2.13994357501444e-10
2.13993904534397e-10
2.13993451594412e-10
2.13992998655281e-10
2.13992545743136e-10
2.13992092831915e-10
2.13991639947601e-10
2.13991187064269e-10
2.13990734207774e-10
2.13990281352328e-10
2.13989828523638e-10
2.13989375696065e-10
2.1398892289517e-10
2.13988470095458e-10
2.13988017322351e-10
2.13987564550489e-10
2.13987111805157e-10
2.13986659061132e-10
2.13986206343564e-10
2.13985753627371e-10
2.13985300937558e-10
2.13984848249181e-10
2.13984395587107e-10
2.13983942926538e-10
2.13983490292201e-10
2.13983037659426e-10
2.13982585052811e-10
2.13982132447821e-10
2.13981679868918e-10
2.13981227291704e-10
2.13980774740498e-10
2.13980322191053e-10
2.1397986966754e-10
2.1397941714584e-10
2.13978964650013e-10
2.13978512156058e-10
2.13978059687896e-10
2.13977607221674e-10
2.13977154781173e-10
2.13976702342672e-10
2.13976249929823e-10
2.13975797519032e-10
2.13975430177102e-10
2.1397506287491e-10
2.13974695632649e-10
2.1397432842717e-10
2.13973961278419e-10
2.13973594164107e-10
2.1397322710387e-10
2.13972860076165e-10
2.13972493100269e-10
2.13972126155345e-10
2.13971759260261e-10
2.13971392394817e-10
2.13971025577479e-10
2.13970658788649e-10
2.13970292046363e-10
2.13969925331595e-10
2.13969558661953e-10
2.13969192018947e-10
2.13968825419773e-10
2.13968458846451e-10
2.13968092315755e-10
2.13967725810206e-10
2.13967359346162e-10
2.13966992906623e-10
2.13966626507534e-10
2.13966260132367e-10
2.13965893796665e-10
2.13965527484347e-10
2.13965161210555e-10
2.13964794959647e-10
2.13964428746388e-10
2.13964062555552e-10
2.13963696401524e-10
2.13963330269488e-10
2.13962964173467e-10
2.13962598099038e-10
2.13962232059864e-10
2.13961866041906e-10
2.13961500058483e-10
2.13961134095923e-10
2.13960768167203e-10
2.13960402259025e-10
2.13960036384016e-10
2.13959670529244e-10
2.13959304707011e-10
2.13958938904713e-10
2.13958573134347e-10
2.13958207383648e-10
2.1395784166429e-10
2.13957475964338e-10
2.13957110295162e-10
2.13956744645149e-10
2.13956379025375e-10
2.13956013424523e-10
2.13955647853386e-10
2.13955282300954e-10
2.13954916777731e-10
2.13954551272998e-10
2.1395418579699e-10
2.13953820339268e-10
2.13953454909801e-10
2.13953089498429e-10
2.13952724114853e-10
2.13952358749189e-10
2.13951993410881e-10
2.13951628090305e-10
2.13951262796664e-10
2.1395089752058e-10
2.13950532271019e-10
2.13950167038849e-10
2.13949801832802e-10
2.13949436643987e-10
2.13949071480909e-10
2.13948706334905e-10
2.13948341214264e-10
2.13947976110554e-10
2.13947611031832e-10
2.13947245969897e-10
2.13946880932598e-10
2.13946515911946e-10
2.13946150915585e-10
2.13945785935732e-10
2.13945420979834e-10
2.13945056040318e-10
2.1394469112443e-10
2.13944326224787e-10
2.1394396134845e-10
2.13943596488242e-10
2.13943231651035e-10
2.13942866829829e-10
2.13942502031319e-10
2.13942137248691e-10
2.13941772488461e-10
2.13941407744005e-10
2.13941043021655e-10
2.13940678314963e-10
2.13940313630104e-10
2.13939948960784e-10
2.13939584313028e-10
2.13939219680701e-10
2.13938855069667e-10
2.1393849047396e-10
2.1393812589928e-10
2.1393776133983e-10
2.1393739680115e-10
2.13937032277593e-10
2.13936667774559e-10
2.13936303286547e-10
2.13935938818817e-10
2.13935574366007e-10
2.13935209933247e-10
2.13934845515306e-10
2.13934481117181e-10
2.13934116733786e-10
2.13933752369972e-10
2.13933388020796e-10
2.13933023690985e-10
2.13932659375715e-10
2.13932295079592e-10
2.13931930797917e-10
2.13931566535178e-10
2.13931202286807e-10
2.13930838057156e-10
2.13930473841785e-10
2.13930109644934e-10
2.13929745462273e-10
2.13929381297932e-10
2.13929017147699e-10
2.13928653015589e-10
2.13928288897507e-10
2.13927924797358e-10
2.13927560711147e-10
2.13927196642687e-10
2.13926832588083e-10
2.13926468551051e-10
2.13926104527797e-10
2.13925740521926e-10
2.13925376529754e-10
2.13925012554799e-10
2.13924648593463e-10
2.13924284649171e-10
2.13923920718416e-10
2.13923556804542e-10
2.13923192904134e-10
2.13922829020437e-10
2.13922465150126e-10
2.13922101296374e-10
2.13921737455934e-10
2.13921373631889e-10
2.13921009821092e-10
2.13920646026525e-10
2.13920282245139e-10
2.13919918479836e-10
2.13919554727641e-10
2.13919190991383e-10
2.13918827268155e-10
2.13918463560726e-10
2.13918099866255e-10
2.13917736187438e-10
2.13917372521519e-10
2.13917008871112e-10
2.13916645233533e-10
2.13916281611329e-10
2.13915918001893e-10
2.13915554407696e-10
2.13915190826197e-10
2.13914827259809e-10
2.13914463706056e-10
2.13914100167286e-10
2.13913736641085e-10
2.13913373129739e-10
2.13913009630906e-10
2.13912646146803e-10
2.13912282675151e-10
2.13911919218106e-10
2.1391155577345e-10
2.13911192343287e-10
2.13910828925451e-10
2.1391046552199e-10
2.13910102130798e-10
2.13909738753869e-10
2.13909375389145e-10
2.13909012038577e-10
2.1390864870016e-10
2.13908285375783e-10
2.13907922063505e-10
2.13907558765159e-10
2.13907195478851e-10
2.13906832206372e-10
2.13906468945882e-10
2.13906105699111e-10
2.13905742464274e-10
2.1390537924306e-10
2.13905016033723e-10
2.13904652837912e-10
2.13904289653926e-10
2.13903926483368e-10
2.1390356332458e-10
2.13903200179125e-10
2.13902837045389e-10
2.13902473924897e-10
2.13902110816074e-10
2.13901747720394e-10
2.13901384636338e-10
2.13901021565335e-10
2.13900658505909e-10
2.13900295459445e-10
2.13899932424509e-10
2.13899569402457e-10
2.13899206391876e-10
2.13898843394093e-10
2.13898480407741e-10
2.138981174341e-10
2.13897754471842e-10
2.13897391522221e-10
2.13897028583925e-10
2.13896665658191e-10
2.13896302743747e-10
2.13895939841779e-10
2.13895576951052e-10
2.13895214072725e-10
2.13894851205598e-10
2.138944883508e-10
2.13894125507152e-10
2.13893762675759e-10
2.13893399855478e-10
2.13893037047377e-10
2.13892674250346e-10
2.13892311465424e-10
2.1389194869153e-10
2.13891585929676e-10
2.13891223178813e-10
2.13890860439915e-10
2.13890497711968e-10
2.13890134995924e-10
2.13889772290787e-10
2.13889409597489e-10
2.1388904691506e-10
2.13888684244404e-10
2.13888321584576e-10
2.13887958936465e-10
2.1388759629914e-10
2.13887233673465e-10
2.13886871058542e-10
2.13886508455211e-10
2.13886145862596e-10
2.13885783281507e-10
2.138854207111e-10
2.13885058152164e-10
2.13884695603872e-10
2.13884333066989e-10
2.13883970540722e-10
2.13883608025807e-10
2.13883245521467e-10
2.1388288302843e-10
2.1388252054593e-10
2.13882158074677e-10
2.13881795613933e-10
2.13881433164381e-10
2.13881070725302e-10
2.13880708297369e-10
2.13880345879869e-10
2.13879983473463e-10
2.13879621077466e-10
2.13879258692505e-10
2.13878896317923e-10
2.13878533954333e-10
2.13878171601086e-10
2.1387780925878e-10
2.13877446926791e-10
2.13877084605692e-10
2.13876722294882e-10
2.13876359994918e-10
2.13875997705207e-10
2.13875635426299e-10
2.13875273157614e-10
2.13874910899691e-10
2.13874548651961e-10
2.13874186414946e-10
2.13873824188094e-10
2.13873461971916e-10
2.13873099765873e-10
2.13872737570458e-10
2.13872375385158e-10
2.13872013210443e-10
2.13871651045809e-10
2.13871288891723e-10
2.13870926747695e-10
2.13870564614174e-10
2.13870202490679e-10
2.13869840377651e-10
2.13869478274624e-10
2.13869116182031e-10
2.13868754099412e-10
2.13868392027187e-10
2.13868029964912e-10
2.1386766791299e-10
2.13867305870995e-10
2.13866943839318e-10
2.13866581817544e-10
2.13866219806055e-10
2.13865857804438e-10
2.13865495813072e-10
2.13865133831562e-10
2.1386477186026e-10
2.13864409898793e-10
2.13864047947504e-10
2.1386368600602e-10
2.1386332407468e-10
2.13862962153127e-10
2.13862600241689e-10
2.13862238340012e-10
2.13861876448419e-10
2.13861514566564e-10
2.13861152694758e-10
2.1386079083267e-10
2.13860428980606e-10
2.13860067138235e-10
2.13859705305854e-10
2.1385934348315e-10
2.13858981670408e-10
2.13858619867313e-10
2.13858258074155e-10
2.13857896290632e-10
2.13857534517011e-10
2.13857172752998e-10
2.13856810998867e-10
2.13856449254328e-10
2.13856087519638e-10
2.13855725794518e-10
2.13855364079223e-10
2.1385500237348e-10
2.13854640677536e-10
2.13854278991122e-10
2.13853917314481e-10
2.13853555647355e-10
2.13853193989973e-10
2.13852832342089e-10
2.13852470703924e-10
2.1385210907524e-10
2.13851747456248e-10
2.13851385846721e-10
2.13851024246862e-10
2.13850662656448e-10
2.13850301075682e-10
2.1384993950434e-10
2.13849577942626e-10
2.1384921639032e-10
2.13848854847616e-10
2.13848493314302e-10
2.1384813179057e-10
2.13847770276216e-10
2.13847408771414e-10
2.13847047275974e-10
2.1384668579007e-10
2.13846324313512e-10
2.13845962846468e-10
2.13845601388748e-10
2.13845239940526e-10
2.13844878501616e-10
2.13844517072178e-10
2.13844155652039e-10
2.13843794241353e-10
2.13843432839951e-10
2.13843071447977e-10
2.13842710065274e-10
2.13842348691988e-10
2.13841987327953e-10
2.13841625973313e-10
2.13841264627914e-10
2.13840903291891e-10
2.13840541965093e-10
2.13840180647651e-10
2.13839819339424e-10
